year,reclat,reclong,mass,clipped_prediction
2006,-72.84528,75.21778,18.63,9.909001573002389
2006,-72.82528,75.35361,0.77,9.916237966358725
2006,-72.82528,75.35361,7.79,9.916237966358725
2006,-72.825278,75.353611,0.83,9.916238556335983
2006,-72.825278,75.353611,1.77,9.916238556335983
2006,-72.825,75.354167,1.34,9.916325001026806
2006,-72.79361,75.28472,3.36,9.924681918604183
2006,-72.793056,75.278889,0.74,9.924780420568414
2006,-72.791389,75.281667,12.67,9.925293272047965
2006,-72.79028,75.27306,0.51,9.925523115202665
2006,-72.78972,75.28028,2.21,9.925762366819038
2006,-72.78917,75.27222,1.16,9.92583597803732
2006,-72.789167,75.272222,1.19,9.925836869106742
2006,-72.78778,75.27028,1.44,9.926218314409683
2006,-72.7875,75.27028,1.18,9.926299495867749
2006,-72.787222,75.274444,0.77,9.926424450538907
2006,-72.78722,75.27444,1.49,9.926424987809522
2006,-72.78694,75.27278,1.76,9.926488489303694
2006,-72.786667,75.286389,0.67,9.926712601410703
2006,-72.786389,75.276389,0.76,9.926686689223175
2006,-72.786389,75.293611,2.98,9.926870134173448
2006,-72.786389,75.296667,0.7,9.926902686333996
2006,-72.785,75.28333,0.51,9.92716336678877
2006,-72.785,75.294722,0.7,9.927284716812148
2006,-72.785,75.29694,2.79,9.927308343579828
2006,-72.78482,75.2891,2.2,9.927277022714348
2006,-72.78472,75.28917,1.8,9.927306764492933
2006,-72.784444,75.280278,1.46,9.927292073694959
2006,-72.78444,75.28028,1.27,9.927293254844358
2006,-72.78389,75.27167,1.54,9.927361017584062
2006,-72.78389,75.27167,1.76,9.927361017584062
2006,-72.78389,75.27167,2.77,9.927361017584062
2006,-72.78389,75.2725,1.19,9.927369859036197
2006,-72.78361,75.29833,0.5,9.92772620492143
2006,-72.783333,75.295278,1.55,9.927774015416336
2006,-72.78278,75.29889,2.42,9.927972850571821
2006,-72.78278,75.29889,6.66,9.927972850571821
2006,-72.7825,75.29889,2.59,9.928054045066038
2006,-72.7825,75.300278,0.7,9.928068831472304
2006,-72.7825,75.30028,4.92,9.928068852778377
2006,-72.78222,75.29944,3.26,9.928141099371413
2006,-72.78222,75.32167,2.96,9.928377920530686
2006,-72.781944,75.300556,1.45,9.928233024134451
2006,-72.781944,75.301944,254.0,9.928247810782889
2006,-72.781944,75.323056,2.44,9.928472723711895
2006,-72.781944,75.323056,2.85,9.928472723711895
2006,-72.78194,75.27056,1.28,9.927914635398427
2006,-72.78194,75.29667,155.7,9.92819278582684
2006,-72.78194,75.29806,395.0,9.92820759372718
2006,-72.78194,75.29944,69.2,9.92822229511571
2006,-72.78194,75.30056,1.27,9.928234226691957
2006,-72.78194,75.30056,2.43,9.928234226691957
2006,-72.78194,75.31472,45.5,9.92838507702941
2006,-72.78167,75.3,26.75,9.928306557412583
2006,-72.78167,75.32889,10.58,9.92861433469956
2006,-72.781667,75.3,12.63,9.92830742737696
2006,-72.781667,75.302778,9.45,9.928337022201791
2006,-72.781667,75.323889,9.36,9.928561926313328
2006,-72.78139,75.29778,1.59,9.92836410397803
2006,-72.781389,75.297222,1.4,9.928358449413505
2006,-72.78133,75.3204,30.75,9.928622484633758
2006,-72.781111,75.305833,456.0,9.928530803589611
2006,-72.78111,75.27139,5.84,9.928164161646697
2006,-72.78111,75.30528,4.02,9.928525202206243
2006,-72.78111,75.30583,2.43,9.928531061623211
2006,-72.78111,75.30833,12.28,9.928557695376313
2006,-72.78093,75.313,16.34,9.92865964682337
2006,-72.78088,75.319,16.31,9.928738068660556
2006,-72.780833,75.303611,1.55,9.92858775003764
2006,-72.78083,75.32083,103.37,9.928772064944468
2006,-72.78061,75.3091,183.73,9.928710897045262
2006,-72.78028,75.30861,1.57,9.928801376743063
2006,-72.78028,75.32028,50.22,9.928925706733407
2006,-72.78028,75.32722,2.81,9.928999644861928
2006,-72.78028,75.33083,6.85,9.92903810567122
2006,-72.780278,75.323333,11.97,9.928958813066817
2006,-72.78,75.311944,9.29,9.928918097323225
2006,-72.78,75.31694,395.0,9.92897132416514
2006,-72.78,75.32833,30.67,9.929092672958458
2006,-72.77972,75.3075,1.75,9.928951952812863
2006,-72.77972,75.31611,6.5,9.929043683264384
2006,-72.77972,75.31611,6.83,9.929043683264384
2006,-72.77972,75.32694,2.46,9.929159066563248
2006,-72.77972,75.33333,78.57,9.92922714647721
2006,-72.77944,75.29861,1.32,9.928938441130317
2006,-72.77944,75.29861,1.38,9.928938441130317
2006,-72.77944,75.3125,493.0,9.92908642460017
2006,-72.77944,75.31972,4.1,9.929163346964891
2006,-72.77944,75.32389,13.33,9.929207774671493
2006,-72.77932,75.2701,6.49,9.92866950275289
2006,-72.77917,75.31361,414.0,9.929176553322991
2006,-72.77917,75.31667,15.48,9.92920915497117
2006,-72.77917,75.31944,79.7,9.929238667004538
2006,-72.77917,75.32278,15.55,9.929274252017166
2006,-72.77917,75.32361,44.15,9.92928309501732
2006,-72.77917,75.32833,12.58,9.92933338305785
2006,-72.779167,75.310556,20.23,9.929144885727611
2006,-72.779167,75.331389,12.12,9.929366844568268
2006,-72.77889,75.3156,19.18,9.929278958632597
2006,-72.77889,75.31889,15.43,9.929314011063825
2006,-72.77889,75.31889,336.0,9.929314011063825
2006,-72.778889,75.313611,0.82,9.92925805742823
2006,-72.778889,75.313611,1.56,9.92925805742823
2006,-72.778889,75.329722,28.06,9.92942970854332
2006,-72.778889,75.330556,9.48,9.929438594286747
2006,-72.778611,75.317778,9.33,9.929383077896864
2006,-72.778611,75.327222,1.59,9.929483697747067
2006,-72.778611,75.332778,1.3,9.92954289384777
2006,-72.77861,75.3175,20.92,9.929380406013237
2006,-72.77861,75.31861,45.08,9.92939223231065
2006,-72.778333,75.273333,1.86,9.928990178395921
2006,-72.778333,75.31,1.2,9.929380833242364
2006,-72.77833,75.305,18.81,9.929328431834639
2006,-72.77833,75.30639,16.56,9.929343241273797
2006,-72.77833,75.31,1.28,9.929381703292261
2006,-72.77833,75.31,1.54,9.929381703292261
2006,-72.77833,75.3175,11.53,9.929461610965546
2006,-72.77833,75.31806,29.87,9.929467577428596
2006,-72.77833,75.31861,1.78,9.929473437350827
2006,-72.77833,75.31861,3.33,9.929473437350827
2006,-72.77833,75.33028,14.55,9.929597774986775
2006,-72.778056,75.272778,20.21,9.929064597447415
2006,-72.778056,75.335833,2.61,9.929736406592049
2006,-72.778056,75.337222,1.3,9.929751205929351
2006,-72.77778,75.31833,1.98,9.929629965730674
2006,-72.77778,75.32139,12.22,9.929662568731384
2006,-72.777778,75.326944,11.95,9.929722324542942
2006,-72.7775,75.28389,1.27,9.929344232941208
2006,-72.7775,75.33083,7.14,9.929844356331994
2006,-72.77722,75.30806,49.93,9.929682956542724
2006,-72.77722,75.31417,48.24,9.929748056410796
2006,-72.77722,75.32972,8.32,9.929913737856928
2006,-72.77667,75.31306,1.32,9.929895745220643
2006,-72.77639,75.30972,1.41,9.929941366701314
2006,-72.776111,75.313889,1.59,9.930066706331157
2006,-72.776111,75.334167,5.27,9.93028277025766
2006,-72.77611,75.32306,28.46,9.93016471367514
2006,-72.77611,75.33361,2.22,9.930277125355563
2006,-72.77611,75.33444,8.15,9.930285969167155
2006,-72.77556,75.33111,2.92,9.930410010409762
2006,-72.77528,75.34194,1.38,9.930606621593252
2006,-72.77528,75.35361,8.35,9.930730972120722
2006,-72.775278,75.338611,31.44,9.93057172954919
2006,-72.775,75.335278,0.7,9.93061684834123
2006,-72.775,75.33528,2.21,9.930616869652276
2006,-72.774722,75.34,0.95,9.930747798236872
2006,-72.77472,75.32361,336.0,9.930573733638154
2006,-72.77472,75.34,1.27,9.930748378342678
2006,-72.77472,75.34,1.43,9.930748378342678
2006,-72.773333,75.328611,1.41,9.9310293281431
2006,-72.77306,75.33806,4.37,9.93120920392509
2006,-72.773056,75.339167,1.29,9.931222160494908
2006,-72.773056,75.339444,76.41,9.931225112238227
2006,-72.771944,75.344722,1.2,9.931603914676096
2006,-72.77194,75.3325,1.68,9.931474832195974
2006,-72.7675,75.418611,5.07,9.933680604853143
2006,-28.9725,-63.341111,1000.0,29.529787757607618
2006,0.0,0.0,5.0,69.05283215378044
2006,0.0,0.0,9.1,69.05283215378044
2006,0.0,0.0,11.0,69.05283215378044
2006,0.0,0.0,11.2,69.05283215378044
2006,0.0,0.0,15.0,69.05283215378044
2006,0.0,0.0,17.7,69.05283215378044
2006,0.0,0.0,18.9,69.05283215378044
2006,0.0,0.0,20.2,69.05283215378044
2006,0.0,0.0,20.2,69.05283215378044
2006,0.0,0.0,24.0,69.05283215378044
2006,0.0,0.0,25.1,69.05283215378044
2006,0.0,0.0,25.6,69.05283215378044
2006,0.0,0.0,26.4,69.05283215378044
2006,0.0,0.0,26.6,69.05283215378044
2006,0.0,0.0,29.5,69.05283215378044
2006,0.0,0.0,30.0,69.05283215378044
2006,0.0,0.0,35.2,69.05283215378044
2006,0.0,0.0,41.0,69.05283215378044
2006,0.0,0.0,48.0,69.05283215378044
2006,0.0,0.0,56.6,69.05283215378044
2006,0.0,0.0,63.0,69.05283215378044
2006,0.0,0.0,69.0,69.05283215378044
2006,0.0,0.0,83.4,69.05283215378044
2006,0.0,0.0,84.3,69.05283215378044
2006,0.0,0.0,89.9,69.05283215378044
2006,0.0,0.0,91.0,69.05283215378044
2006,0.0,0.0,92.2,69.05283215378044
2006,0.0,0.0,95.0,69.05283215378044
2006,0.0,0.0,96.7,69.05283215378044
2006,0.0,0.0,100.0,69.05283215378044
2006,0.0,0.0,104.0,69.05283215378044
2006,0.0,0.0,107.0,69.05283215378044
2006,0.0,0.0,119.0,69.05283215378044
2006,0.0,0.0,125.3,69.05283215378044
2006,0.0,0.0,138.0,69.05283215378044
2006,0.0,0.0,154.0,69.05283215378044
2006,0.0,0.0,154.9,69.05283215378044
2006,0.0,0.0,161.2,69.05283215378044
2006,0.0,0.0,170.0,69.05283215378044
2006,0.0,0.0,205.4,69.05283215378044
2006,0.0,0.0,214.0,69.05283215378044
2006,0.0,0.0,227.0,69.05283215378044
2006,0.0,0.0,231.0,69.05283215378044
2006,0.0,0.0,240.0,69.05283215378044
2006,0.0,0.0,250.0,69.05283215378044
2006,0.0,0.0,254.4,69.05283215378044
2006,0.0,0.0,272.2,69.05283215378044
2006,0.0,0.0,285.0,69.05283215378044
2006,0.0,0.0,289.0,69.05283215378044
2006,0.0,0.0,299.2,69.05283215378044
2006,0.0,0.0,309.0,69.05283215378044
2006,0.0,0.0,329.7,69.05283215378044
2006,0.0,0.0,371.2,69.05283215378044
2006,0.0,0.0,371.2,69.05283215378044
2006,0.0,0.0,400.0,69.05283215378044
2006,0.0,0.0,414.7,69.05283215378044
2006,0.0,0.0,424.0,69.05283215378044
2006,0.0,0.0,454.3,69.05283215378044
2006,0.0,0.0,486.7,69.05283215378044
2006,0.0,0.0,524.1,69.05283215378044
2006,0.0,0.0,555.0,69.05283215378044
2006,0.0,0.0,555.0,69.05283215378044
2006,0.0,0.0,599.6,69.05283215378044
2006,0.0,0.0,694.1,69.05283215378044
2006,0.0,0.0,778.2,69.05283215378044
2006,0.0,0.0,905.6,69.05283215378044
2006,0.0,0.0,916.0,69.05283215378044
2006,0.0,0.0,943.0,69.05283215378044
2006,0.0,0.0,963.5,69.05283215378044
2006,0.0,0.0,1013.0,69.05283215378044
2006,0.0,0.0,1140.2,69.05283215378044
2006,0.0,0.0,1289.0,69.05283215378044
2006,0.0,0.0,2094.0,69.05283215378044
2006,0.0,0.0,4573.0,69.05283215378044
2006,0.0,0.0,5200.0,69.05283215378044
2006,0.0,0.0,7286.0,69.05283215378044
2006,0.0,0.0,88000.0,69.05283215378044
2006,18.43333,54.1,44790.0,119.43688429991525
2006,18.52867,54.642,48.0,119.8057746933769
2006,18.87717,54.3675,231.0,120.89549989641446
2006,19.0095,54.50217,487.0,121.34034126653745
2006,19.71458,56.54755,49750.0,123.89962303956175
2006,19.72058,55.68105,791.0,123.81403625561616
2006,19.75175,56.57985,528.4,124.02681205958882
2006,19.79072,56.50055,320.3,124.14649300044107
2006,19.81618,56.66793,850.7,124.25150508102377
2006,19.98602,55.675,85.94,124.69553650497319
2006,20.43822,56.70383,94.12,126.3405377398339
2006,20.47928,56.82898,298.93,126.49491041771874
2006,21.05978,58.40432,5591.0,128.67301309466782
2006,21.152,58.41393,59.07,128.9919428137933
2006,21.1584,58.38922,70.12,129.01088910410013
2006,21.21272,58.38638,546.12,129.19806257658053
2006,21.34823,58.4079,43.83,129.66981611383565
2006,21.3623,58.41178,61.13,129.71910581466867
2006,21.36865,58.39767,30.74,129.73933558081157
2006,21.37162,58.4124,23.8,129.7515170967114
2006,21.37628,58.42768,12.07,129.76963409044143
2006,21.49312,58.4644,89.93,130.18039813023634
2006,26.06,118.01,218000.0,155.9307949311212
2006,26.18667,25.45567,8.3,142.87447044514684
2006,26.37817,26.8505,51.33,143.8041965157852
2006,32.79732,21.78713,4000.0,169.84930294966136
2006,35.07118,-116.77162,47.2,157.54656453973973
2006,35.0742,-116.7637,21.3,157.56049471892632
2006,35.647,-114.0955,3.0,160.4082347418565
2006,45.00569,39.20519,2040.0,239.25883783774438
2006,59.54833,32.11333,1350.0,349.96964142808974
2007,-85.165,-94.71883,30.0,5.408404766919816
2007,-85.159,-94.616,222.0,5.410067675646527
2007,-31.35,129.19,324.0,32.24459198102111
2007,-25.447833,-69.867333,33.66,31.023227618517147
2007,-25.447667,-69.871833,45.56,31.023228199638794
2007,0.0,0.0,0.3,66.3458654144292
2007,0.0,0.0,0.3,66.3458654144292
2007,0.0,0.0,0.3,66.3458654144292
2007,0.0,0.0,0.4,66.3458654144292
2007,0.0,0.0,0.4,66.3458654144292
2007,0.0,0.0,0.4,66.3458654144292
2007,0.0,0.0,0.4,66.3458654144292
2007,0.0,0.0,0.4,66.3458654144292
2007,0.0,0.0,0.6,66.3458654144292
2007,0.0,0.0,0.6,66.3458654144292
2007,0.0,0.0,0.6,66.3458654144292
2007,0.0,0.0,0.7,66.3458654144292
2007,0.0,0.0,0.8,66.3458654144292
2007,0.0,0.0,1.0,66.3458654144292
2007,0.0,0.0,1.1,66.3458654144292
2007,0.0,0.0,1.2,66.3458654144292
2007,0.0,0.0,1.3,66.3458654144292
2007,0.0,0.0,1.3,66.3458654144292
2007,0.0,0.0,1.4,66.3458654144292
2007,0.0,0.0,1.4,66.3458654144292
2007,0.0,0.0,1.4,66.3458654144292
2007,0.0,0.0,1.4,66.3458654144292
2007,0.0,0.0,1.5,66.3458654144292
2007,0.0,0.0,1.5,66.3458654144292
2007,0.0,0.0,1.6,66.3458654144292
2007,0.0,0.0,1.7,66.3458654144292
2007,0.0,0.0,1.7,66.3458654144292
2007,0.0,0.0,1.7,66.3458654144292
2007,0.0,0.0,1.7,66.3458654144292
2007,0.0,0.0,1.7,66.3458654144292
2007,0.0,0.0,1.8,66.3458654144292
2007,0.0,0.0,2.0,66.3458654144292
2007,0.0,0.0,2.3,66.3458654144292
2007,0.0,0.0,2.4,66.3458654144292
2007,0.0,0.0,2.4,66.3458654144292
2007,0.0,0.0,2.5,66.3458654144292
2007,0.0,0.0,2.5,66.3458654144292
2007,0.0,0.0,2.7,66.3458654144292
2007,0.0,0.0,3.0,66.3458654144292
2007,0.0,0.0,3.0,66.3458654144292
2007,0.0,0.0,3.2,66.3458654144292
2007,0.0,0.0,3.4,66.3458654144292
2007,0.0,0.0,3.5,66.3458654144292
2007,0.0,0.0,3.5,66.3458654144292
2007,0.0,0.0,3.5,66.3458654144292
2007,0.0,0.0,3.8,66.3458654144292
2007,0.0,0.0,4.0,66.3458654144292
2007,0.0,0.0,4.2,66.3458654144292
2007,0.0,0.0,4.3,66.3458654144292
2007,0.0,0.0,4.3,66.3458654144292
2007,0.0,0.0,4.5,66.3458654144292
2007,0.0,0.0,4.8,66.3458654144292
2007,0.0,0.0,5.1,66.3458654144292
2007,0.0,0.0,5.2,66.3458654144292
2007,0.0,0.0,5.2,66.3458654144292
2007,0.0,0.0,5.7,66.3458654144292
2007,0.0,0.0,5.8,66.3458654144292
2007,0.0,0.0,5.8,66.3458654144292
2007,0.0,0.0,6.0,66.3458654144292
2007,0.0,0.0,6.1,66.3458654144292
2007,0.0,0.0,6.8,66.3458654144292
2007,0.0,0.0,7.2,66.3458654144292
2007,0.0,0.0,7.3,66.3458654144292
2007,0.0,0.0,7.6,66.3458654144292
2007,0.0,0.0,7.8,66.3458654144292
2007,0.0,0.0,8.4,66.3458654144292
2007,0.0,0.0,8.9,66.3458654144292
2007,0.0,0.0,9.0,66.3458654144292
2007,0.0,0.0,9.2,66.3458654144292
2007,0.0,0.0,9.6,66.3458654144292
2007,0.0,0.0,11.1,66.3458654144292
2007,0.0,0.0,11.3,66.3458654144292
2007,0.0,0.0,12.2,66.3458654144292
2007,0.0,0.0,12.2,66.3458654144292
2007,0.0,0.0,12.3,66.3458654144292
2007,0.0,0.0,12.3,66.3458654144292
2007,0.0,0.0,12.6,66.3458654144292
2007,0.0,0.0,13.2,66.3458654144292
2007,0.0,0.0,13.7,66.3458654144292
2007,0.0,0.0,14.4,66.3458654144292
2007,0.0,0.0,15.0,66.3458654144292
2007,0.0,0.0,15.8,66.3458654144292
2007,0.0,0.0,15.8,66.3458654144292
2007,0.0,0.0,16.0,66.3458654144292
2007,0.0,0.0,16.1,66.3458654144292
2007,0.0,0.0,16.4,66.3458654144292
2007,0.0,0.0,18.3,66.3458654144292
2007,0.0,0.0,18.7,66.3458654144292
2007,0.0,0.0,20.245,66.3458654144292
2007,0.0,0.0,20.9,66.3458654144292
2007,0.0,0.0,21.3,66.3458654144292
2007,0.0,0.0,21.7,66.3458654144292
2007,0.0,0.0,26.3,66.3458654144292
2007,0.0,0.0,28.6,66.3458654144292
2007,0.0,0.0,28.9,66.3458654144292
2007,0.0,0.0,31.5,66.3458654144292
2007,0.0,0.0,31.5,66.3458654144292
2007,0.0,0.0,32.0,66.3458654144292
2007,0.0,0.0,33.1,66.3458654144292
2007,0.0,0.0,36.3,66.3458654144292
2007,0.0,0.0,38.0,66.3458654144292
2007,0.0,0.0,38.2,66.3458654144292
2007,0.0,0.0,44.8,66.3458654144292
2007,0.0,0.0,47.6,66.3458654144292
2007,0.0,0.0,49.0,66.3458654144292
2007,0.0,0.0,54.6,66.3458654144292
2007,0.0,0.0,54.7,66.3458654144292
2007,0.0,0.0,59.8,66.3458654144292
2007,0.0,0.0,62.9,66.3458654144292
2007,0.0,0.0,65.4,66.3458654144292
2007,0.0,0.0,78.0,66.3458654144292
2007,0.0,0.0,80.0,66.3458654144292
2007,0.0,0.0,80.0,66.3458654144292
2007,0.0,0.0,81.9,66.3458654144292
2007,0.0,0.0,81.9,66.3458654144292
2007,0.0,0.0,104.6,66.3458654144292
2007,0.0,0.0,106.6,66.3458654144292
2007,0.0,0.0,113.9,66.3458654144292
2007,0.0,0.0,118.5,66.3458654144292
2007,0.0,0.0,122.6,66.3458654144292
2007,0.0,0.0,133.8,66.3458654144292
2007,0.0,0.0,138.1,66.3458654144292
2007,0.0,0.0,138.4,66.3458654144292
2007,0.0,0.0,176.9,66.3458654144292
2007,0.0,0.0,179.1,66.3458654144292
2007,0.0,0.0,189.3,66.3458654144292
2007,0.0,0.0,210.0,66.3458654144292
2007,0.0,0.0,244.9,66.3458654144292
2007,0.0,0.0,254.9,66.3458654144292
2007,0.0,0.0,257.3,66.3458654144292
2007,0.0,0.0,258.9,66.3458654144292
2007,0.0,0.0,279.0,66.3458654144292
2007,0.0,0.0,288.0,66.3458654144292
2007,0.0,0.0,308.7,66.3458654144292
2007,0.0,0.0,371.4,66.3458654144292
2007,0.0,0.0,378.6,66.3458654144292
2007,0.0,0.0,384.0,66.3458654144292
2007,0.0,0.0,431.9,66.3458654144292
2007,0.0,0.0,441.8,66.3458654144292
2007,0.0,0.0,460.7,66.3458654144292
2007,0.0,0.0,472.4,66.3458654144292
2007,0.0,0.0,557.0,66.3458654144292
2007,0.0,0.0,879.3,66.3458654144292
2007,0.0,0.0,1158.9,66.3458654144292
2007,0.0,0.0,1459.0,66.3458654144292
2007,18.24862,54.00363,11.7,114.20605706237707
2007,18.25095,53.99868,12.5,114.21262425992091
2007,18.2517,53.9981,10.2,114.21485205863237
2007,18.25188,53.998,6.9,114.21539113950914
2007,18.25305,53.99552,10.2,114.21868968285757
2007,18.25432,53.9955,9.8,114.22257038194378
2007,18.25872,53.9932,48.2,114.23576574633375
2007,18.25902,53.99177,69.7,114.23652246064992
2007,18.25985,53.99282,32.5,114.23917846745903
2007,18.26105,53.99233,5.6,114.24279299359435
2007,18.67458,54.43995,6.18,115.56519468030702
2007,19.60187,56.42582,68.039,118.70049227034212
2007,19.60792,56.43172,210.578,118.72039907677151
2007,19.61665,56.42307,3.601,118.74712636345846
2007,19.6262,56.50932,308.65,118.78754704481598
2007,19.67678,56.60392,283.604,118.95949178366604
2007,19.74033,56.30298,217.741,119.12670760645943
2007,19.77988,56.41342,606.4,119.26579143889587
2007,19.78495,56.42195,36.132,119.28297267325725
2007,19.80973,56.4547,24.937,119.36593343699877
2007,19.84522,56.46942,125.713,119.48106968133925
2007,19.92282,56.35117,160.32,119.71549833239004
2007,19.93645,56.36058,131.449,119.76027422863879
2007,19.93787,56.39555,11170.1,119.76894154202326
2007,19.97722,56.42527,4.5,119.8986135823873
2007,22.0321,58.19688,97.864,126.8946129150258
2007,26.77133,26.54283,66.94,139.62644405165972
2007,26.82583,27.14233,146.04,139.91228981697512
2007,27.26633,16.35783,88.0,140.07807293362825
2007,28.18917,25.62167,100.0,144.88697278301373
2007,28.21417,15.55083,265.0,143.55761783175495
2007,30.45625,-5.48672,1374.12,149.30473488594458
2007,32.319,-111.077,11.3,141.47420439996816
2007,33.21888,10.83445,87.2,163.331049052183
2007,39.68945,-117.62358,25.3,171.14854572594464
2007,40.61667,-118.38472,1823.3,175.30580351880548
2007,40.89805,-118.35388,27.8,176.6324683321524
2008,-30.48333,131.55,1.3,31.77880263084092
2008,-25.445,-69.870667,134.0,29.7880071701764
2008,-25.443833,-69.870333,145.0,29.788970619777633
2008,-25.4435,-69.8745,56.4,29.789117612683558
2008,-25.442667,-69.871167,199.0,29.78989822496611
2008,-25.4425,-69.874,181.0,29.789949635773837
2008,-25.441167,-69.871167,151.0,29.791123787523787
2008,-25.372,-69.8995,419.0,29.84683713013466
2008,-23.826,-68.57217,223.0,31.18022178444022
2008,-1.87089,-79.95756,6580.0,55.98813437525694
2008,0.0,0.0,2.1,63.74350071189309
2008,0.0,0.0,2.5,63.74350071189309
2008,0.0,0.0,2.8,63.74350071189309
2008,0.0,0.0,3.4,63.74350071189309
